what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263393321300
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263393321963
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263393321965
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263393322462
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1263393324817
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1263393331375
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1263393333276
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263393350452
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263393354130
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263393360541
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263393362366
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263393362449
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263393363810
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1263393365299
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263393374211
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1263393380744
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1263393382098
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1263393383131
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1263393383827
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263393407170
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263393427618
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1263393427656
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263393434997
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263393454257
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1263393454272
