what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1263394577181
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.redo",1263394578681
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1263394580024
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1263394580394
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1263394580761
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1263394581056
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1263394581273
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1263394584402
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263394602961
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263394604269
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1263394605882
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263394608254
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263394619575
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263394623032
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1263394623068
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1263394625603
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263394626542
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263394682858
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263394684865
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263395083832
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263395083867
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1263395086938
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263395089695
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263395093574
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263395094733
