what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1263396294086
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1263396296675
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263396297850
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263396319104
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263396319141
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263396322430
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263397062902
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263397066122
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263397185844
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263397187760
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263397189633
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1263397191001
started,bundle,org.eclipse.jst.j2ee.core,1.1.301.v200908181930,"org.eclipse.jst.j2ee.core",1263397191023
started,bundle,org.eclipse.jem,2.0.300.v200901272200,"org.eclipse.jem",1263397191074
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1263397191094
started,bundle,org.eclipse.jst.jee,1.0.201.v200909030330,"org.eclipse.jst.jee",1263397191412
started,bundle,org.eclipse.jpt.core,2.2.1.v200908270220,"org.eclipse.jpt.core",1263397191821
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1263397191870
started,bundle,org.eclipse.wst.sse.core,1.1.401.v200909172215,"org.eclipse.wst.sse.core",1263397191974
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1263397192165
started,bundle,org.eclipse.wst.xml.core,1.1.401.v200908242115,"org.eclipse.wst.xml.core",1263397192219
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1263397192444
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v200908101600,"org.eclipse.wst.common.modulecore",1263397192465
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1263397192502
started,bundle,org.eclipse.jst.j2ee,1.1.301.v200909030330,"org.eclipse.jst.j2ee",1263397192576
