what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1263397237042
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263397239840
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263397246366
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263403934715
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263403934869
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263403942068
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263403942361
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263403943423
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263403943461
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263403944348
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1263403944458
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263403944463
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263403954899
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263403957277
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263403957529
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1263403958152
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1263403958153
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1263403958155
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.103.v200807162242,"org.eclipse.jst.ws.axis2.creation.ui",1263403958156
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.102.v200807232000,"org.eclipse.jst.ws.axis2.consumption.ui",1263403958157
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.105.v200901220134,"org.eclipse.jst.ws.axis2.creation.core",1263403958159
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.consumption.core",1263403958160
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.302.v200905260749,"org.eclipse.jst.ws.axis2.ui",1263403958160
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.core",1263403958161
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.408.v200904211646,"org.eclipse.jst.ws.creation.ui",1263403958163
