what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263408626920
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263408642442
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1263408647167
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1263408648214
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1263408650562
started,bundle,org.maven.ide.eclipse.editor,0.9.8.200905041414,"org.maven.ide.eclipse.editor",1263408650823
started,bundle,org.maven.ide.eclipse.refactoring,0.9.8.200905041414,"org.maven.ide.eclipse.refactoring",1263408650882
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.ClassFileEditor",1263408655045
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.ClassFileEditor",1263408655735
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1263408655829
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263408666831
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.ClassFileEditor",1263408666831
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263408679312
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263408699597
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1263408707575
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1263408708077
started,bundle,org.eclipse.mylyn.java.tasks,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.java.tasks",1263408708167
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263408716735
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263408716850
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263408725479
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263408734271
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1263408736248
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263408740380
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263408750513
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1263408751681
